checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-4640,2025-08-10T13:23:23.165703,4640,blimp_overall,0.5847761194029851,6700.0,,
checkpoint-4732,2025-08-10T13:24:54.184613,4732,blimp_overall,0.5776119402985075,6700.0,,
checkpoint-4824,2025-08-10T13:26:25.155803,4824,blimp_overall,0.5743283582089552,6700.0,,
checkpoint-4916,2025-08-10T13:27:56.055187,4916,blimp_overall,0.5692537313432836,6700.0,,
checkpoint-5013,2025-08-10T13:29:27.412030,5013,blimp_overall,0.5941791044776119,6700.0,,
checkpoint-5105,2025-08-10T13:30:58.456411,5105,blimp_overall,0.5822388059701492,6700.0,,
checkpoint-5197,2025-08-10T13:32:29.553712,5197,blimp_overall,0.5901492537313433,6700.0,,
checkpoint-5289,2025-08-10T13:34:00.944060,5289,blimp_overall,0.59,6700.0,,
checkpoint-5381,2025-08-10T13:35:32.615061,5381,blimp_overall,0.593134328358209,6700.0,,
checkpoint-5473,2025-08-10T13:37:03.882628,5473,blimp_overall,0.6080597014925373,6700.0,,
checkpoint-5570,2025-08-10T13:38:34.663581,5570,blimp_overall,0.6013432835820895,6700.0,,
checkpoint-5662,2025-08-10T13:40:05.434411,5662,blimp_overall,0.5995522388059702,6700.0,,
checkpoint-5754,2025-08-10T13:41:36.212466,5754,blimp_overall,0.6044776119402985,6700.0,,
checkpoint-5846,2025-08-10T13:43:07.229670,5846,blimp_overall,0.6053731343283583,6700.0,,
checkpoint-5938,2025-08-10T13:44:38.075123,5938,blimp_overall,0.6035820895522388,6700.0,,
checkpoint-6030,2025-08-10T13:46:08.952368,6030,blimp_overall,0.6022388059701492,6700.0,,
checkpoint-6127,2025-08-10T13:47:40.021233,6127,blimp_overall,0.6132835820895522,6700.0,,
checkpoint-6219,2025-08-10T13:49:11.594222,6219,blimp_overall,0.6107462686567164,6700.0,,
checkpoint-6311,2025-08-10T13:50:42.623870,6311,blimp_overall,0.6092537313432835,6700.0,,
checkpoint-6403,2025-08-10T13:52:13.921063,6403,blimp_overall,0.6079104477611941,6700.0,,
checkpoint-6495,2025-08-10T13:53:45.507302,6495,blimp_overall,0.6097014925373134,6700.0,,
checkpoint-6587,2025-08-10T13:55:16.681047,6587,blimp_overall,0.6102985074626865,6700.0,,
checkpoint-6684,2025-08-10T13:56:47.804845,6684,blimp_overall,0.608955223880597,6700.0,,
checkpoint-6776,2025-08-10T13:58:18.953227,6776,blimp_overall,0.6071641791044776,6700.0,,
checkpoint-6868,2025-08-10T13:59:49.968774,6868,blimp_overall,0.6174626865671642,6700.0,,
checkpoint-6960,2025-08-10T14:01:21.206029,6960,blimp_overall,0.6268656716417911,6700.0,,
checkpoint-7052,2025-08-10T14:02:53.335729,7052,blimp_overall,0.6294029850746269,6700.0,,
checkpoint-7144,2025-08-10T14:04:26.979622,7144,blimp_overall,0.6192537313432835,6700.0,,
checkpoint-7241,2025-08-10T14:06:02.591508,7241,blimp_overall,0.6131343283582089,6700.0,,
checkpoint-7333,2025-08-10T14:07:38.362447,7333,blimp_overall,0.6170149253731343,6700.0,,
checkpoint-7425,2025-08-10T14:09:21.762277,7425,blimp_overall,0.616268656716418,6700.0,,
checkpoint-7517,2025-08-10T14:11:02.435122,7517,blimp_overall,0.6259701492537313,6700.0,,
checkpoint-7609,2025-08-10T14:12:43.515045,7609,blimp_overall,0.637910447761194,6700.0,,
checkpoint-7701,2025-08-10T14:14:24.883036,7701,blimp_overall,0.6317910447761194,6700.0,,
checkpoint-7798,2025-08-10T14:16:05.813955,7798,blimp_overall,0.6235820895522388,6700.0,,
checkpoint-7890,2025-08-10T14:17:47.477103,7890,blimp_overall,0.6288059701492538,6700.0,,
checkpoint-7982,2025-08-10T14:19:34.353678,7982,blimp_overall,0.6328358208955224,6700.0,,
checkpoint-8074,2025-08-10T14:21:15.692195,8074,blimp_overall,0.6277611940298508,6700.0,,
checkpoint-8166,2025-08-10T14:22:56.937626,8166,blimp_overall,0.6298507462686567,6700.0,,
checkpoint-8258,2025-08-10T14:24:38.807875,8258,blimp_overall,0.6282089552238806,6700.0,,
checkpoint-8355,2025-08-10T14:26:20.274726,8355,blimp_overall,0.6264179104477612,6700.0,,
checkpoint-8447,2025-08-10T14:28:01.672839,8447,blimp_overall,0.6394029850746269,6700.0,,
checkpoint-8539,2025-08-10T14:29:43.207829,8539,blimp_overall,0.6222388059701492,6700.0,,
checkpoint-8631,2025-08-10T14:31:24.513072,8631,blimp_overall,0.6341791044776119,6700.0,,
checkpoint-8723,2025-08-10T14:33:06.049155,8723,blimp_overall,0.6528358208955224,6700.0,,
checkpoint-8815,2025-08-10T14:34:47.587813,8815,blimp_overall,0.6434328358208955,6700.0,,
checkpoint-8912,2025-08-10T14:36:29.516289,8912,blimp_overall,0.6423880597014925,6700.0,,
checkpoint-9004,2025-08-10T14:38:10.975344,9004,blimp_overall,0.6501492537313432,6700.0,,
checkpoint-9096,2025-08-10T14:39:53.038545,9096,blimp_overall,0.6461194029850746,6700.0,,
checkpoint-9188,2025-08-10T14:41:35.201335,9188,blimp_overall,0.6647761194029851,6700.0,,
checkpoint-9280,2025-08-10T14:43:17.336757,9280,blimp_overall,0.6516417910447762,6700.0,,
checkpoint-9372,2025-08-10T14:44:59.175886,9372,blimp_overall,0.6429850746268657,6700.0,,
checkpoint-9469,2025-08-10T14:46:41.703216,9469,blimp_overall,0.6519402985074627,6700.0,,
checkpoint-9561,2025-08-10T14:48:23.900171,9561,blimp_overall,0.6477611940298508,6700.0,,
checkpoint-9653,2025-08-10T14:50:05.625862,9653,blimp_overall,0.6461194029850746,6700.0,,
checkpoint-9745,2025-08-10T14:51:47.994814,9745,blimp_overall,0.6562686567164179,6700.0,,
checkpoint-9837,2025-08-10T14:53:30.361512,9837,blimp_overall,0.6476119402985074,6700.0,,
checkpoint-9929,2025-08-10T14:55:12.427701,9929,blimp_overall,0.6559701492537313,6700.0,,
checkpoint-10026,2025-08-10T14:56:54.808239,10026,blimp_overall,0.6598507462686567,6700.0,,
checkpoint-10118,2025-08-10T14:58:37.051562,10118,blimp_overall,0.662089552238806,6700.0,,
checkpoint-10210,2025-08-10T15:00:18.530273,10210,blimp_overall,0.6682089552238806,6700.0,,
checkpoint-10302,2025-08-10T15:02:00.041175,10302,blimp_overall,0.6580597014925373,6700.0,,
checkpoint-10394,2025-08-10T15:03:42.213836,10394,blimp_overall,0.6549253731343283,6700.0,,
checkpoint-10486,2025-08-10T15:05:23.784014,10486,blimp_overall,0.6555223880597015,6700.0,,
checkpoint-10583,2025-08-10T15:07:04.977921,10583,blimp_overall,0.6656716417910448,6700.0,,
checkpoint-10675,2025-08-10T15:08:46.771255,10675,blimp_overall,0.6661194029850747,6700.0,,
checkpoint-10767,2025-08-10T15:10:28.366795,10767,blimp_overall,0.6613432835820896,6700.0,,
checkpoint-10859,2025-08-10T15:12:09.293981,10859,blimp_overall,0.6594029850746269,6700.0,,
checkpoint-10951,2025-08-10T15:13:51.009201,10951,blimp_overall,0.6628358208955224,6700.0,,
checkpoint-11043,2025-08-10T15:15:32.618116,11043,blimp_overall,0.6680597014925374,6700.0,,
checkpoint-0,2025-08-10T11:45:44.376642,0,null_subject_overt_pref,0.43,100.0,,
checkpoint-29,2025-08-10T11:47:15.982759,29,null_subject_overt_pref,0.41,100.0,,
checkpoint-59,2025-08-10T11:48:47.924924,59,null_subject_overt_pref,0.38,100.0,,
checkpoint-88,2025-08-10T11:50:21.654839,88,null_subject_overt_pref,0.38,100.0,,
