checkpoint,timestamp,step,metric,value,n_samples,phenomenon,condition
checkpoint-8233,2025-08-10T18:16:53.693678,8233,blimp_overall,0.611044776119403,6700.0,,
checkpoint-8316,2025-08-10T18:18:25.090455,8316,blimp_overall,0.5967164179104477,6700.0,,
checkpoint-8399,2025-08-10T18:19:56.547352,8399,blimp_overall,0.6085074626865672,6700.0,,
checkpoint-8483,2025-08-10T18:21:27.945293,8483,blimp_overall,0.6067164179104477,6700.0,,
checkpoint-8566,2025-08-10T18:22:59.409794,8566,blimp_overall,0.5935820895522388,6700.0,,
checkpoint-8649,2025-08-10T18:24:30.700294,8649,blimp_overall,0.6119402985074627,6700.0,,
checkpoint-8732,2025-08-10T18:26:02.075264,8732,blimp_overall,0.6155223880597015,6700.0,,
checkpoint-8815,2025-08-10T18:27:33.527590,8815,blimp_overall,0.6134328358208955,6700.0,,
checkpoint-8898,2025-08-10T18:29:04.904720,8898,blimp_overall,0.6192537313432835,6700.0,,
checkpoint-8982,2025-08-10T18:30:36.471499,8982,blimp_overall,0.6131343283582089,6700.0,,
checkpoint-9065,2025-08-10T18:32:07.947691,9065,blimp_overall,0.6071641791044776,6700.0,,
checkpoint-9148,2025-08-10T18:33:39.399871,9148,blimp_overall,0.6223880597014926,6700.0,,
checkpoint-9231,2025-08-10T18:35:10.904025,9231,blimp_overall,0.6208955223880597,6700.0,,
checkpoint-9314,2025-08-10T18:36:42.422813,9314,blimp_overall,0.6208955223880597,6700.0,,
checkpoint-9397,2025-08-10T18:38:13.821445,9397,blimp_overall,0.6125373134328358,6700.0,,
checkpoint-9481,2025-08-10T18:39:45.230363,9481,blimp_overall,0.611044776119403,6700.0,,
checkpoint-9564,2025-08-10T18:41:16.438320,9564,blimp_overall,0.6192537313432835,6700.0,,
checkpoint-9647,2025-08-10T18:42:47.684074,9647,blimp_overall,0.6049253731343284,6700.0,,
checkpoint-9730,2025-08-10T18:44:19.061941,9730,blimp_overall,0.6114925373134328,6700.0,,
checkpoint-9813,2025-08-10T18:45:50.307159,9813,blimp_overall,0.6202985074626866,6700.0,,
checkpoint-9896,2025-08-10T18:47:21.722334,9896,blimp_overall,0.622089552238806,6700.0,,
checkpoint-105,2025-08-10T15:30:49.303107,105,null_subject_overt_pref,0.32,100.0,,
checkpoint-131,2025-08-10T15:32:25.457434,131,null_subject_overt_pref,0.33,100.0,,
checkpoint-158,2025-08-10T15:33:58.057612,158,null_subject_overt_pref,0.33,100.0,,
checkpoint-184,2025-08-10T15:35:30.687950,184,null_subject_overt_pref,0.31,100.0,,
checkpoint-210,2025-08-10T15:37:02.436853,210,null_subject_overt_pref,0.31,100.0,,
checkpoint-236,2025-08-10T15:38:34.164121,236,null_subject_overt_pref,0.3,100.0,,
checkpoint-263,2025-08-10T15:40:05.864729,263,null_subject_overt_pref,0.33,100.0,,
checkpoint-289,2025-08-10T15:41:37.554460,289,null_subject_overt_pref,0.36,100.0,,
checkpoint-315,2025-08-10T15:43:09.430891,315,null_subject_overt_pref,0.4,100.0,,
checkpoint-341,2025-08-10T15:44:41.287686,341,null_subject_overt_pref,0.36,100.0,,
checkpoint-368,2025-08-10T15:46:13.136526,368,null_subject_overt_pref,0.38,100.0,,
checkpoint-394,2025-08-10T15:47:45.187982,394,null_subject_overt_pref,0.34,100.0,,
checkpoint-420,2025-08-10T15:49:17.021844,420,null_subject_overt_pref,0.34,100.0,,
checkpoint-446,2025-08-10T15:50:48.935627,446,null_subject_overt_pref,0.36,100.0,,
checkpoint-473,2025-08-10T15:52:20.853797,473,null_subject_overt_pref,0.37,100.0,,
checkpoint-499,2025-08-10T15:53:52.744257,499,null_subject_overt_pref,0.37,100.0,,
checkpoint-582,2025-08-10T15:55:24.905495,582,null_subject_overt_pref,0.41,100.0,,
checkpoint-665,2025-08-10T15:56:56.910078,665,null_subject_overt_pref,0.41,100.0,,
checkpoint-748,2025-08-10T15:58:28.761285,748,null_subject_overt_pref,0.47,100.0,,
checkpoint-831,2025-08-10T16:00:00.599278,831,null_subject_overt_pref,0.55,100.0,,
checkpoint-914,2025-08-10T16:01:32.521328,914,null_subject_overt_pref,0.62,100.0,,
checkpoint-998,2025-08-10T16:03:04.319389,998,null_subject_overt_pref,0.68,100.0,,
checkpoint-1081,2025-08-10T16:04:36.426228,1081,null_subject_overt_pref,0.71,100.0,,
checkpoint-1164,2025-08-10T16:06:08.174244,1164,null_subject_overt_pref,0.76,100.0,,
checkpoint-1247,2025-08-10T16:07:40.146528,1247,null_subject_overt_pref,0.77,100.0,,
checkpoint-1330,2025-08-10T16:09:12.128164,1330,null_subject_overt_pref,0.78,100.0,,
checkpoint-1413,2025-08-10T16:10:44.034294,1413,null_subject_overt_pref,0.77,100.0,,
checkpoint-1497,2025-08-10T16:12:16.124535,1497,null_subject_overt_pref,0.76,100.0,,
checkpoint-1580,2025-08-10T16:13:47.962101,1580,null_subject_overt_pref,0.75,100.0,,
checkpoint-1663,2025-08-10T16:15:19.980548,1663,null_subject_overt_pref,0.77,100.0,,
checkpoint-1746,2025-08-10T16:16:51.989025,1746,null_subject_overt_pref,0.76,100.0,,
checkpoint-1829,2025-08-10T16:18:24.188190,1829,null_subject_overt_pref,0.73,100.0,,
checkpoint-1912,2025-08-10T16:19:56.144198,1912,null_subject_overt_pref,0.72,100.0,,
checkpoint-1996,2025-08-10T16:21:27.855913,1996,null_subject_overt_pref,0.78,100.0,,
